Date,High,Low,Open,Close,Volume,Adj Close
2005-11-16,8.842000007629395,7.711999893188477,7.800000190734863,7.849999904632568,97759000.0,6.1918110847473145
2005-11-17,8.350000381469727,6.800000190734863,8.0600004196167,7.050000190734863,34308500.0,5.5607991218566895
2005-11-18,7.389999866485596,6.9120001792907715,7.239999771118164,7.0,12810000.0,5.521361351013184
2005-11-21,7.191999912261963,6.964000225067139,7.050000190734863,7.179999828338623,6404000.0,5.663337707519531
2005-11-22,7.0920000076293945,6.860000133514404,7.090000152587891,6.989999771118164,6533000.0,5.513473033905029
2005-11-23,6.989999771118164,6.309999942779541,6.940000057220459,6.789999961853027,12421000.0,5.355719089508057
2005-11-25,6.889999866485596,6.730000019073486,6.75,6.829999923706055,1316000.0,5.387270450592041
2005-11-28,6.78000020980835,6.510000228881836,6.78000020980835,6.659999847412109,3155000.0,5.25317907333374
2005-11-29,6.697999954223633,6.254000186920166,6.659999847412109,6.394000053405762,4477500.0,5.043368816375732
2005-11-30,6.48199987411499,6.320000171661377,6.420000076293945,6.460000038146973,3894500.0,5.095427513122559
2005-12-01,7.039999961853027,6.429999828338623,6.460000038146973,7.0,5688500.0,5.521361351013184
2005-12-02,7.260000228881836,6.980000019073486,7.0,7.21999979019165,5120000.0,5.694888591766357
2005-12-05,7.489999771118164,7.236000061035156,7.236000061035156,7.361999988555908,4592500.0,5.806894779205322
2005-12-06,7.521999835968018,7.289999961853027,7.361999988555908,7.315999984741211,3202500.0,5.770610809326172
2005-12-07,7.329999923706055,6.900000095367432,7.329999923706055,7.090000152587891,2473000.0,5.592348575592041
2005-12-08,7.25600004196167,7.110000133514404,7.139999866485596,7.199999809265137,1823500.0,5.679113388061523
2005-12-09,7.291999816894531,7.156000137329102,7.199999809265137,7.239999771118164,808000.0,5.71066427230835
2005-12-12,7.300000190734863,7.210000038146973,7.289999961853027,7.289999961853027,953500.0,5.75010347366333
2005-12-13,7.288000106811523,7.1020002365112305,7.288000106811523,7.118000030517578,1843000.0,5.614434719085693
2005-12-14,7.139999866485596,6.960000038146973,7.099999904632568,7.0,1422000.0,5.521361351013184
2005-12-15,6.989999771118164,6.730000019073486,6.989999771118164,6.800000190734863,3273000.0,5.363607406616211
2005-12-16,6.8979997634887695,6.699999809265137,6.769999980926514,6.8379998207092285,8170500.0,5.393580436706543
2005-12-19,6.880000114440918,6.771999835968018,6.800000190734863,6.874000072479248,2242000.0,5.421975612640381
2005-12-20,7.081999778747559,6.880000114440918,6.923999786376953,6.98799991607666,2423500.0,5.511896133422852
2005-12-21,7.0,6.909999847412109,6.980000019073486,6.958000183105469,916500.0,5.48823356628418
2005-12-22,6.958000183105469,6.860000133514404,6.958000183105469,6.940000057220459,1171000.0,5.474034309387207
2005-12-23,6.938000202178955,6.811999797821045,6.889999866485596,6.849999904632568,985000.0,5.403045177459717
2005-12-27,7.090000152587891,6.900000095367432,6.900000095367432,7.050000190734863,1214000.0,5.5607991218566895
2005-12-28,7.090000152587891,7.00600004196167,7.050000190734863,7.015999794006348,581000.0,5.5339813232421875
2005-12-29,7.24399995803833,6.980000019073486,6.980000019073486,7.228000164031982,1076500.0,5.701199531555176
2005-12-30,7.269999980926514,7.090000152587891,7.25,7.269999980926514,923500.0,5.7343268394470215
2006-01-03,7.650000095367432,7.199999809265137,7.300000190734863,7.572000026702881,2993000.0,5.972536087036133
2006-01-04,7.579999923706055,7.271999835968018,7.579999923706055,7.380000114440918,1196500.0,5.821091175079346
2006-01-05,7.947999954223633,7.639999866485596,7.639999866485596,7.861999988555908,3478500.0,6.201278209686279
2006-01-06,8.079999923706055,7.820000171661377,7.849999904632568,8.064000129699707,2306500.0,6.360607147216797
2006-01-09,8.857999801635742,8.180000305175781,8.199999809265137,8.722000122070312,8702000.0,6.879613876342773
2006-01-10,9.359999656677246,8.67199993133545,8.67199993133545,9.20199966430664,8667500.0,7.258223056793213
2006-01-11,9.640000343322754,9.069999694824219,9.29800033569336,9.383999824523926,7560000.0,7.401777744293213
2006-01-12,9.569999694824219,8.652000427246094,9.468000411987305,8.791999816894531,4841500.0,6.934829235076904
2006-01-13,8.92199993133545,8.600000381469727,8.741999626159668,8.90999984741211,2010500.0,7.027901649475098
2006-01-17,9.399999618530273,9.0,9.100000381469727,9.276000022888184,2609500.0,7.31658935546875
2006-01-18,9.270000457763672,9.0,9.270000457763672,9.156000137329102,1397500.0,7.221939563751221
2006-01-19,9.5600004196167,8.800000190734863,9.140000343322754,9.489999771118164,3307000.0,7.48538875579834
2006-01-20,9.682000160217285,9.248000144958496,9.600000381469727,9.260000228881836,2309500.0,7.303970813751221
2006-01-23,9.564000129699707,9.22599983215332,9.260000228881836,9.553999900817871,1744500.0,7.53587007522583
2006-01-24,10.678000450134277,9.381999969482422,9.54800033569336,10.555999755859375,5615000.0,8.326212882995605
2006-01-25,11.034000396728516,10.029999732971191,10.699999809265137,10.600000381469727,7019000.0,8.360918998718262
2006-01-26,10.829999923706055,10.442000389099121,10.649999618530273,10.489999771118164,2424000.0,8.274150848388672
2006-01-27,10.515999794006348,9.711999893188477,10.010000228881836,10.20199966430664,6929000.0,8.046987533569336
2006-01-30,10.239999771118164,9.65999984741211,10.050000190734863,9.824000358581543,2970000.0,7.748836994171143
2006-01-31,10.199999809265137,9.21399974822998,9.824000358581543,10.163999557495117,6552500.0,8.01701545715332
2006-02-01,11.404000282287598,10.380000114440918,10.5,11.12600040435791,7184500.0,8.77580738067627
2006-02-02,11.597999572753906,10.612000465393066,11.079999923706055,11.039999961853027,10589500.0,8.707974433898926
2006-02-03,11.680000305175781,11.062000274658203,11.239999771118164,11.10200023651123,5790500.0,8.756878852844238
2006-02-06,11.460000038146973,10.944000244140625,11.460000038146973,11.142000198364258,3958000.0,8.788430213928223
2006-02-07,11.229999542236328,10.281999588012695,11.109999656677246,10.6899995803833,3575000.0,8.43190860748291
2006-02-08,10.960000038146973,10.520000457763672,10.899999618530273,10.696000099182129,1954000.0,8.436638832092285
2006-02-09,10.866000175476074,10.555999755859375,10.746000289916992,10.597999572753906,2131500.0,8.35934066772461
2006-02-10,10.64799976348877,9.791999816894531,10.64799976348877,10.345999717712402,3580500.0,8.16057014465332
2006-02-13,10.729999542236328,10.199999809265137,10.199999809265137,10.54800033569336,1660500.0,8.319902420043945
2006-02-14,10.597999572753906,10.342000007629395,10.54800033569336,10.395999908447266,1478000.0,8.200010299682617
2006-02-15,10.461999893188477,10.315999984741211,10.399999618530273,10.395999908447266,882000.0,8.200010299682617
2006-02-16,10.470000267028809,10.215999603271484,10.446000099182129,10.314000129699707,848000.0,8.135331153869629
2006-02-17,10.38599967956543,10.029999732971191,10.350000381469727,10.272000312805176,1626500.0,8.102204322814941
2006-02-21,10.277999877929688,9.75,10.27400016784668,9.928000450134277,2389500.0,7.830869674682617
2006-02-22,9.968000411987305,9.630000114440918,9.82800006866455,9.845999717712402,3314500.0,7.766188144683838
2006-02-23,10.380000114440918,9.79800033569336,10.039999961853027,9.979999542236328,7781500.0,7.871882915496826
2006-02-24,11.149999618530273,10.359999656677246,10.359999656677246,10.899999618530273,11018000.0,8.597548484802246
2006-02-27,11.4399995803833,10.86400032043457,11.0,11.369999885559082,4822000.0,8.968270301818848
2006-02-28,11.579999923706055,10.8100004196167,11.319999694824219,10.949999809265137,4038000.0,8.63698673248291
2006-03-01,11.369999885559082,11.0,11.0,11.35200023651123,3081000.0,8.954070091247559
2006-03-02,11.883999824523926,11.157999992370605,11.319999694824219,11.871999740600586,4253000.0,9.364226341247559
2006-03-03,12.592000007629395,12.0,12.100000381469727,12.119999885559082,6878500.0,9.55984115600586
2006-03-06,12.600000381469727,12.013999938964844,12.300000190734863,12.26200008392334,4600500.0,9.67184829711914
2006-03-07,12.26200008392334,11.833999633789062,12.26200008392334,12.0,3193000.0,9.465189933776855
2006-03-08,12.204000473022461,11.75,12.199999809265137,11.838000297546387,5132500.0,9.337409973144531
2006-03-09,12.899999618530273,11.887999534606934,11.887999534606934,12.79800033569336,5446500.0,10.094625473022461
2006-03-10,13.47599983215332,12.53600025177002,12.79800033569336,13.428000450134277,7088000.0,10.591548919677734
2006-03-13,14.300000190734863,13.484000205993652,13.649999618530273,14.255999565124512,9415500.0,11.244644165039062
2006-03-14,14.4399995803833,13.605999946594238,14.300000190734863,13.723999977111816,9242500.0,10.82502269744873
2006-03-15,14.218000411987305,13.5,13.75,13.857999801635742,5496000.0,10.930718421936035
2006-03-16,14.038000106811523,13.020000457763672,13.859999656677246,13.357999801635742,7085500.0,10.536334991455078
2006-03-17,13.682000160217285,12.880000114440918,13.357999801635742,13.619999885559082,5977000.0,10.742990493774414
2006-03-20,14.234000205993652,13.8100004196167,13.8100004196167,14.234000205993652,5575500.0,11.227293968200684
2006-03-21,14.718000411987305,13.92199993133545,14.34000015258789,14.050000190734863,6876500.0,11.082161903381348
